export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,value,power,discovery_probability,fdr,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,count,style_key,label
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,2.0,1.5484550065040281,1.8494850021680094,1.9000000000000001,2.1,50.0,test batch size $m$,0.1,50,,10.0,0.019,0.019,0.12,0.02386363636363636,-0.3053513694466238,0.02,0.74705,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,2.2,1.5484550065040281,1.8494850021680094,2.1,2.3000000000000003,50.0,test batch size $m$,0.1,50,,10.0,0.01,0.01,0.07,0.026666666666666665,-0.5024271199844327,0.0,0.7526499999999998,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,2.4000000000000004,1.5484550065040281,1.8494850021680094,2.3000000000000003,2.5,50.0,test batch size $m$,0.1,50,,10.0,0.031,0.031,0.16,0.05683333333333333,-0.7024305364455253,0.0,0.7661500000000001,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,2.6,1.5484550065040281,1.8494850021680094,2.5,2.7,50.0,test batch size $m$,0.1,50,,10.0,0.029000000000000005,0.029000000000000005,0.2,0.0265,-0.9020028913507294,0.0,0.753625,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,2.8000000000000003,1.5484550065040281,1.8494850021680094,2.7,2.9000000000000004,50.0,test batch size $m$,0.1,50,,10.0,0.033,0.033,0.2,0.04869047619047619,-1.1212459881632464,0.0,0.7681749999999999,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,3.0000000000000004,1.5484550065040281,1.8494850021680094,2.9000000000000004,3.1000000000000005,50.0,test batch size $m$,0.1,50,,10.0,0.026000000000000002,0.026000000000000002,0.17,0.07238095238095238,-1.3014640731432998,0.0,0.771525,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,3.2000000000000006,1.5484550065040281,1.8494850021680094,3.1000000000000005,3.3000000000000007,50.0,test batch size $m$,0.1,50,,10.0,0.043,0.043,0.32,0.076,-1.5013331786455661,0.0,0.75625,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,3.400000000000001,1.5484550065040281,1.8494850021680094,3.3000000000000007,3.500000000000001,50.0,test batch size $m$,0.1,50,,10.0,0.04799999999999999,0.04799999999999999,0.35,0.11316666666666667,-1.6739655305899839,0.0,0.7567500000000001,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,1.6989700043360187,3.6000000000000005,1.5484550065040281,1.8494850021680094,3.500000000000001,3.7,50.0,test batch size $m$,0.1,50,,10.0,0.048,0.048,0.32,0.08900000000000001,-1.8169708029939415,0.0,0.7602749999999999,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,1.4,1.8494850021680094,2.1505149978319906,1.3,1.5,100.0,test batch size $m$,0.1,100,,10.0,0.002,0.002,0.01,0.003333333333333333,0.5894632386128162,0.88,0.7410444444444445,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,1.6,1.8494850021680094,2.1505149978319906,1.5,1.7000000000000002,100.0,test batch size $m$,0.1,100,,10.0,0.002,0.002,0.02,0.0,0.3872161432802645,0.85,0.7594222222222222,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,1.8000000000000003,1.8494850021680094,2.1505149978319906,1.7000000000000002,1.9000000000000001,100.0,test batch size $m$,0.1,100,,10.0,0.0030000000000000005,0.0030000000000000005,0.02,0.0,0.19382002601611284,0.73,0.7642111111111112,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,2.0,1.8494850021680094,2.1505149978319906,1.9000000000000001,2.1,100.0,test batch size $m$,0.1,100,,10.0,0.0,0.0,0.0,0.0,-0.004321373782642578,0.45,0.7628666666666668,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,2.2,1.8494850021680094,2.1505149978319906,2.1,2.3000000000000003,100.0,test batch size $m$,0.1,100,,10.0,0.006000000000000001,0.006000000000000001,0.03,0.03,-0.2020591510368171,0.07,0.7672333333333333,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,2.4000000000000004,1.8494850021680094,2.1505149978319906,2.3000000000000003,2.5,100.0,test batch size $m$,0.1,100,,10.0,0.005,0.005,0.04,0.01,-0.40140054078154414,0.0,0.7584777777777779,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,2.6,1.8494850021680094,2.1505149978319906,2.5,2.7,100.0,test batch size $m$,0.1,100,,10.0,0.016,0.016,0.1,0.04166666666666666,-0.600764249610191,0.0,0.7601111111111111,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,2.8000000000000003,1.8494850021680094,2.1505149978319906,2.7,2.9000000000000004,100.0,test batch size $m$,0.1,100,,10.0,0.017,0.017,0.13,0.04833333333333334,-0.800717078282385,0.0,0.7714666666666666,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,3.0000000000000004,1.8494850021680094,2.1505149978319906,2.9000000000000004,3.1000000000000005,100.0,test batch size $m$,0.1,100,,10.0,0.018000000000000002,0.018000000000000002,0.16,0.08900000000000001,-1.0004340774793186,0.0,0.7525666666666666,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,3.2000000000000006,1.8494850021680094,2.1505149978319906,3.1000000000000005,3.3000000000000007,100.0,test batch size $m$,0.1,100,,10.0,0.02,0.02,0.12,0.06366666666666666,-1.1807807066316034,0.0,0.7708333333333333,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,3.400000000000001,1.8494850021680094,2.1505149978319906,3.3000000000000007,3.500000000000001,100.0,test batch size $m$,0.1,100,,10.0,0.026000000000000002,0.026000000000000002,0.23,0.15166666666666667,-1.3755517453191377,0.0,0.7500222222222223,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.0,3.6000000000000005,1.8494850021680094,2.1505149978319906,3.500000000000001,3.7,100.0,test batch size $m$,0.1,100,,10.0,0.023,0.023,0.18,0.094,-1.4999973409239769,0.0,0.7529,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,1.4,2.1505149978319906,2.5,1.3,1.5,200.0,test batch size $m$,0.1,200,,10.0,0.0,0.0,0.0,0.0,0.8860566476931633,0.94,0.7490789473684211,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,1.6,2.1505149978319906,2.5,1.5,1.7000000000000002,200.0,test batch size $m$,0.1,200,,10.0,0.002,0.002,0.02,0.0225,0.6882461389442457,0.91,0.7576263157894738,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,1.8000000000000003,2.1505149978319906,2.5,1.7000000000000002,1.9000000000000001,200.0,test batch size $m$,0.1,200,,10.0,0.002,0.002,0.02,0.0,0.494850021680094,0.86,0.7610315789473685,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,2.0,2.1505149978319906,2.5,1.9000000000000001,2.1,200.0,test batch size $m$,0.1,200,,10.0,0.001,0.001,0.01,0.015,0.2903952672987658,0.78,0.7636894736842106,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,2.2,2.1505149978319906,2.5,2.1,2.3000000000000003,200.0,test batch size $m$,0.1,200,,10.0,0.0030000000000000005,0.0030000000000000005,0.03,0.01,0.09963287134352969,0.7,0.7609368421052632,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,2.4000000000000004,2.1505149978319906,2.5,2.3000000000000003,2.5,200.0,test batch size $m$,0.1,200,,10.0,0.0,0.0,0.0,0.02,-0.10080218061174484,0.21,0.7572684210526316,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,2.6,2.1505149978319906,2.5,2.5,2.7,200.0,test batch size $m$,0.1,200,,10.0,0.0030000000000000005,0.0030000000000000005,0.02,0.03166666666666666,-0.2999429000227671,0.02,0.7378631578947368,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,2.8000000000000003,2.1505149978319906,2.5,2.7,2.9000000000000004,200.0,test batch size $m$,0.1,200,,10.0,0.005,0.005,0.04,0.031,-0.4996870826184039,0.0,0.7632842105263158,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,3.0000000000000004,2.1505149978319906,2.5,2.9000000000000004,3.1000000000000005,200.0,test batch size $m$,0.1,200,,10.0,0.006000000000000001,0.006000000000000001,0.05,0.04,-0.6536947953150818,0.0,0.7630368421052632,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,3.2000000000000006,2.1505149978319906,2.5,3.1000000000000005,3.3000000000000007,200.0,test batch size $m$,0.1,200,,10.0,0.004,0.004,0.03,0.01,-0.8971529793879733,0.0,0.7627052631578947,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,3.400000000000001,2.1505149978319906,2.5,3.3000000000000007,3.500000000000001,200.0,test batch size $m$,0.1,200,,10.0,0.015,0.015,0.14,0.09333333333333332,-1.078895899577788,0.0,0.7587473684210526,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.3010299956639813,3.6000000000000005,2.1505149978319906,2.5,3.500000000000001,3.7,200.0,test batch size $m$,0.1,200,,10.0,0.015,0.015,0.12,0.0825,-1.24987132181082,0.0,0.7495789473684212,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,1.4,2.5,2.8494850021680094,1.3,1.5,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.0,1.3110963739330905,0.99,0.7606673469387755,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,1.6,2.5,2.8494850021680094,1.5,1.7000000000000002,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.0,1.0861861476162833,0.98,0.7531918367346939,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,1.8000000000000003,2.5,2.8494850021680094,1.7000000000000002,1.9000000000000001,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.0,0.8927900303521317,0.91,0.735208163265306,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,2.0,2.5,2.8494850021680094,1.9000000000000001,2.1,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.01,0.6946486305533762,0.84,0.7580510204081632,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,2.2,2.5,2.8494850021680094,2.1,2.3000000000000003,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.02,0.4975728800155673,0.85,0.7611428571428571,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,2.4000000000000004,2.5,2.8494850021680094,2.3000000000000003,2.5,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.0,0.29756946355447467,0.83,0.7696204081632655,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,2.6,2.5,2.8494850021680094,2.5,2.7,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.01,0.09799710864927055,0.71,0.7535734693877549,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,2.8000000000000003,2.5,2.8494850021680094,2.7,2.9000000000000004,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.01,-0.10646817828086808,0.2,0.7545285714285717,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,3.0000000000000004,2.5,2.8494850021680094,2.9000000000000004,3.1000000000000005,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.01,-0.2730725246656721,0.02,0.7603224489795918,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,3.2000000000000006,2.5,2.8494850021680094,3.1000000000000005,3.3000000000000007,500.0,test batch size $m$,0.1,500,,10.0,0.001,0.001,0.01,0.01,-0.5013331786455661,0.0,0.752287755102041,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,3.400000000000001,2.5,2.8494850021680094,3.3000000000000007,3.500000000000001,500.0,test batch size $m$,0.1,500,,10.0,0.006000000000000001,0.006000000000000001,0.05,0.0225,-0.7004584592691248,0.0,0.7704244897959184,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,2.6989700043360187,3.6000000000000005,2.5,2.8494850021680094,3.500000000000001,3.7,500.0,test batch size $m$,0.1,500,,10.0,0.0,0.0,0.0,0.01,-0.8145453336636919,0.0,0.7619938775510203,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,1.4,2.8494850021680094,3.1505149978319906,1.3,1.5,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.0,1.585026652029182,0.99,0.7693282828282828,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,1.6,2.8494850021680094,3.1505149978319906,1.5,1.7000000000000002,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.01,1.3872161432802645,0.98,0.7680282828282828,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,1.8000000000000003,2.8494850021680094,3.1505149978319906,1.7000000000000002,1.9000000000000001,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.0,1.193820026016113,0.99,0.7600656565656565,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,2.0,2.8494850021680094,3.1505149978319906,1.9000000000000001,2.1,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.01,0.9956786262173575,0.95,0.7588676767676769,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,2.2,2.8494850021680094,3.1505149978319906,2.1,2.3000000000000003,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.0,0.7986028756795486,0.91,0.753288888888889,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,2.4000000000000004,2.8494850021680094,3.1505149978319906,2.3000000000000003,2.5,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.01,0.5985994592184559,0.95,0.7617292929292928,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,2.6,2.8494850021680094,3.1505149978319906,2.5,2.7,1000.0,test batch size $m$,0.1,1000,,10.0,0.001,0.001,0.01,0.01,0.3566392224856135,0.82,0.7561121212121212,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,2.8000000000000003,2.8494850021680094,3.1505149978319906,2.7,2.9000000000000004,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.01,0.15312761458483537,0.69,0.7541080808080808,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,3.0000000000000004,2.8494850021680094,3.1505149978319906,2.9000000000000004,3.1000000000000005,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.02,-0.00043407747931862597,0.46,0.7556262626262626,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,3.2000000000000006,2.8494850021680094,3.1505149978319906,3.1000000000000005,3.3000000000000007,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.03,-0.19684997003912202,0.08,0.7610343434343434,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,3.400000000000001,2.8494850021680094,3.1505149978319906,3.3000000000000007,3.500000000000001,1000.0,test batch size $m$,0.1,1000,,10.0,0.0,0.0,0.0,0.02,-0.3826468406336196,0.0,0.765920202020202,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.0,3.6000000000000005,2.8494850021680094,3.1505149978319906,3.500000000000001,3.7,1000.0,test batch size $m$,0.1,1000,,10.0,0.001,0.001,0.01,0.027999999999999997,-0.4995947503457529,0.0,0.7645636363636364,100,finite_k1_m_fixed_count,statistical power
tikz-v1,figure5,power_atlas_r2_c2,$N_{eff}$ by $m$; fixed 10 anomalies,6,heatmap_cell,weighted_wcs_homogeneous,finite_k1,m_fixed_count,3.3010299956639813,1.4,3.1505149978319906,3.451544993495972,1.3,1.5,2000.0,test batch size $m$,0.1,2000,,10.0,0.0,0.0,0.0,0.0,1.9208187539523751,0.99,0.769253768844221,100,finite_k1_m_fixed_count,statistical power
